topic_num,topic_title,subtitle,part,no,en,vi
12,Compensation and benefits,How to submit an insurance claim?,phrase,12,I'll get back to work tomorrow / I''ll be back to work tomorrow / I'll come back to work tomorrow,Tôi sẽ trở lại làm việc ngày mai
12,Compensation and benefits,How to submit an insurance claim?,phrase,13,He didn't bother to reply to my message,Ổng không thèm trả lời tin nhắn của tui nữa
12,Compensation and benefits,How to submit an insurance claim?,phrase,14,She didn't know much about labor law,Cổ chả biết gì nhiều về luật lao động
12,Compensation and benefits,How to submit an insurance claim?,phrase,15,It takes a lot of guts to speak up / It takes a lot of courage to speak up / it takes a lot of nerve to speak up,Phải rất là gan dạ để nói ra được
12,Compensation and benefits,How to submit an insurance claim?,phrase,16,She's gonna give birth soon,Cổ sẽ sinh sớm thôi
12,Compensation and benefits,How to submit an insurance claim?,phrase,17,I'll be off for at least a week / I'll be off work for at least a week / I'll have at least a week off,Tôi sẽ nghỉ trong ít nhất là một tuần
12,Compensation and benefits,How to submit an insurance claim?,phrase,18,Unlike what you see on TV,Không như mấy thứ cậu thấy trên TV
12,Compensation and benefits,How to submit an insurance claim?,phrase,19,"After giving birth, you can return to work","Sau khi sinh, cậu có thể quay lại công việc"
12,Compensation and benefits,How to submit an insurance claim?,phrase,20,Survive this lean time / Survive this lean period / survive this lean season,Sống sót qua thời kỳ túng thiếu này
12,Compensation and benefits,How to submit an insurance claim?,sentence,1,"More specifically, last Monday I caught a cold, so I couldn't go to work.","Cụ thể hơn, thứ hai rồi tôi bị dính cảm lạnh nên tôi không thể đi làm được."
12,Compensation and benefits,How to submit an insurance claim?,sentence,2,My salary was deducted after hanging out with you guys the night before.,Lương tao đã bị trừ sau khi đi chơi với tụi bay cái đêm trước đó.
12,Compensation and benefits,How to submit an insurance claim?,sentence,3,The first thought that came to my mind was I had to call in sick.,Cái suy nghĩ đầu tiên chạy qua đầu tui là tui phải gọi vô xin nghỉ bệnh.
12,Compensation and benefits,How to submit an insurance claim?,sentence,4,"It's just hearsay, obviously he has no kids to take care of.","Cái đó chỉ là nghe nói thôi, rõ ràng ổng đâu có con cái để mà chăm lo."
12,Compensation and benefits,How to submit an insurance claim?,sentence,5,You guys would also speak up if you were in my shoes.,Tụi bay cũng sẽ nói ra nếu tụi bay trong hoàn cảnh của tao thôi.
12,Compensation and benefits,How to submit an insurance claim?,sentence,6,It might be true but I could hardly drag myself out of bed all day that day.,Cứ cho là vậy đi nhưng tôi khó có thể kéo mình ra khỏi giường được cả ngày hôm đó.
12,Compensation and benefits,How to submit an insurance claim?,sentence,7,I feel that my youngest sister is gonna give birth soon.,Tôi cảm thấy con út nhà tôi sẽ sinh sớm thôi.
12,Compensation and benefits,How to submit an insurance claim?,sentence,8,"On the flip side, he's not allowed to deduct my salary this month.","Ở khía cạnh ngược lại, ổng đâu có được phép trừ lương tui tháng này."
12,Compensation and benefits,How to submit an insurance claim?,sentence,9,I've never read about social insurance or the labor law in the paper.,Tôi chưa bao giờ đọc về bảo hiểm xã hội hay luật lao động ở trên báo.
12,Compensation and benefits,How to submit an insurance claim?,sentence,10,Easy for you to say but all day that day he didn't bother to reply to my message.,Cậu thì dễ rồi nhưng cả ngày hôm đó ổng còn không có thèm trả lời tin nhắn của tui nữa.
12,Compensation and benefits,How to submit an insurance claim?,monologue,1,I just knew that my boss is a two faced guy.,Tao vừa mới biết sếp tao là một tay hai mặt luôn á.
12,Compensation and benefits,How to submit an insurance claim?,monologue,2,"At the beginning of the year, he said of course I would get paid time off benefits.","Hồi đầu năm nay, ổng bảo đương nhiên tao sẽ có được mấy cái phúc lợi nghỉ có lương."
12,Compensation and benefits,How to submit an insurance claim?,monologue,3,"More specifically, I'm talking about paid sick leave.","Cụ thể hơn, tao đang nói về nghỉ bệnh có lương nha."
12,Compensation and benefits,How to submit an insurance claim?,monologue,4,"Last Saturday, suddenly I caught a cold after hanging out with you guys the night before.","Thứ bảy rồi, tự dưng tao bị dính cảm lạnh sau khi đi chơi với tụi mày cái đêm trước đó đó."
12,Compensation and benefits,How to submit an insurance claim?,monologue,5,"The first thought that came to my mind was I had to go to work, no matter what.","Cái suy nghĩ đầu tiên chạy qua đầu tao là tao phải đi làm, bất kỳ giá nào."
12,Compensation and benefits,How to submit an insurance claim?,monologue,6,But actually I could hardly drag myself out of bed.,Nhưng mà thực sự tao khó có thể kéo mình ra khỏi giường được.
12,Compensation and benefits,How to submit an insurance claim?,monologue,7,I knew I would have a crucial meeting with Mrs. Jenny on that day.,Tao biết tao sẽ có một buổi họp tối quan trọng với bà Jenny hôm đó.
12,Compensation and benefits,How to submit an insurance claim?,monologue,8,Finally I felt I didn't have enough energy to do anything.,Cuối cùng tao cảm thấy tao không có đủ năng lượng để làm bất cứ chuyện gì nữa hết.
12,Compensation and benefits,How to submit an insurance claim?,monologue,9,That's why I decided to call in sick at 10:00 AM.,Đó là lý do mà tao quyết định gọi vô xin nghỉ bệnh lúc 10 giờ sáng.
12,Compensation and benefits,How to submit an insurance claim?,monologue,10,You guys would also do the same if you were in my shoes.,Tụi bay cũng sẽ làm y như vậy nếu tụi bay ở trong hoàn cảnh của tao thôi.
12,Compensation and benefits,How to submit an insurance claim?,monologue,11,"And then I texted him ""I'm not feeling well today and I need to take a day off.""","Rồi cái tao nhắn tin ổng ""em đang cảm thấy không khỏe hôm nay và em cần nghỉ một bữa."""
12,Compensation and benefits,How to submit an insurance claim?,monologue,12,"I also added ""I will get back to work tomorrow. Thanks, boss.""","Tao cũng nói thêm em sẽ trở lại làm việc vào ngày mai. Cám ơn, sếp."
12,Compensation and benefits,How to submit an insurance claim?,monologue,13,All day that day he didn't bother to reply to my message.,Cả ngày hôm đó ổng chả thèm trả lời tin nhắn tao.
12,Compensation and benefits,How to submit an insurance claim?,monologue,14,And today he said we have lost a loyal customer just because I texted him too late.,Rồi hôm nay ổng nói tụi tao đã mất một khách hàng trung thành chỉ vì tao đã nhắn tin ổng quá trễ.
12,Compensation and benefits,How to submit an insurance claim?,monologue,15,Finally he even decided to deduct my salary this month.,Cuối cùng thậm chí ổng còn quyết định trừ lương tao tháng này nữa chứ.
12,Compensation and benefits,How to submit an insurance claim?,dialogue,1,"Misen: Hey, actually I don't know much about labor law.","Misen: Ê, thực ra tui chả biết gì nhiều về luật lao động đâu."
12,Compensation and benefits,How to submit an insurance claim?,dialogue,2,Misen: But I think there are some common violations in this company about maternity leave.,Misen Nhưng mà tui nghĩ có vài cái sai phạm phổ biến trong công ty này về nghỉ thai sản ấy.
12,Compensation and benefits,How to submit an insurance claim?,dialogue,3,"Linda: It might be true, but it takes a lot of guts to speak up.","Linda: Cứ cho là vậy đi, nhưng phải rất là gan dạ để mà nói ra được."
12,Compensation and benefits,How to submit an insurance claim?,dialogue,4,Misen: My youngest sister is gonna give birth soon and she'll be off for at least a year.,Misen: Con út nhà tui sẽ sinh sớm thôi rồi nó sẽ nghỉ ít nhất là một năm ấy.
12,Compensation and benefits,How to submit an insurance claim?,dialogue,5,Misen: I believe they will find someone to replace her at the moment.,Misen: Tui tin là họ sẽ tìm ai đó để thay thế cho nó vào thời điểm này.
12,Compensation and benefits,How to submit an insurance claim?,dialogue,6,Misen: I heard that we will beef up production in the coming time. Is that right?,Misen: Tui nghe bảo rằng chúng ta sẽ tăng cường sản xuất trong thời gian tới. Có đúng vậy không?
12,Compensation and benefits,How to submit an insurance claim?,dialogue,7,"Linda: I don't think so, it's just hearsay.","Linda: Tui không nghĩ vậy, cái đó chỉ là nghe nói thôi."
12,Compensation and benefits,How to submit an insurance claim?,dialogue,8,"Linda: Anyway, I've read about social insurance in the paper.",Linda: Dù sao thì tui cũng đã đọc về bảo hiểm xã hội ở trên báo rồi.
12,Compensation and benefits,How to submit an insurance claim?,review,1,"It's just hearsay, I've never seen it in the paper.","Cái đó chỉ là nghe nói thôi, tui chưa từng thấy cái đó trên báo bao giờ."
12,Compensation and benefits,How to submit an insurance claim?,review,2,"Unlike what you see on TV, they got bigger fish to fry.","Không như mấy thứ cậu thấy trên TV đâu, họ còn có việc khác quan trọng hơn để mà lo."
12,Compensation and benefits,How to submit an insurance claim?,review,3,It might be true but you have no kids to take care of.,Cứ cho là vậy đi nhưng cậu còn chưa có đứa nào để mà lo cả.
12,Compensation and benefits,How to submit an insurance claim?,review,4,It takes a lot of guts to speak up.,Phải rất là gan dạ để nói ra được.
12,Compensation and benefits,How to submit an insurance claim?,review,5,"More specifically, we have just lost a loyal customer.","Cụ thể hơn, ta vừa mất đi một khách hàng trung thành."
12,Compensation and benefits,How to submit an insurance claim?,review,6,My salary was deducted 50% during my maternity leave.,Lương tui đã bị trừ đi 50% trong suốt thời gian tui nghỉ thai sản.
12,Compensation and benefits,How to submit an insurance claim?,review,7,"On the flip side, we need to survive this lean time.","Ở khía cạnh ngược lại, ta cần phải sống sót qua thời kỳ túng thiếu này."
12,Compensation and benefits,How to submit an insurance claim?,review,8,My youngest sister will give birth this weekend.,Con út nhà tui sẽ sinh cuối tuần này.
12,Compensation and benefits,How to submit an insurance claim?,review,9,"Easy for you to say, you didn't have to call in sick.","Cậu thì dễ rồi, cậu đâu có phải gọi vô xin nghỉ bệnh đâu."
12,Compensation and benefits,How to submit an insurance claim?,review,10,He didn't even bother to reply to my message.,Hắn thậm chí còn không thèm trả lời tin nhắn của tui.
13,What KPI stands for?,,slang,1,Make sense? / Is it reasonable? / is it sensible?,Hợp lý chứ?
13,What KPI stands for?,,slang,2,In my eyes,"Trong mắt tôi,"
13,What KPI stands for?,,slang,3,Often / Oftentimes / Most of the time / typically / frequently / for the most part,Thông thường
13,What KPI stands for?,,slang,4,Same difference / What's the difference?,Cũng thế cả thôi
13,What KPI stands for?,,slang,5,To put it bluntly / To put it plainly / let me be blunt / honestly speaking / let me get this straight,Nói toẹt ra
13,What KPI stands for?,,vocab,1,A critical step / A crucial step / an important step,Một bước tối quan trọng
13,What KPI stands for?,,vocab,2,Enable us / Allow us / permit us / authorizes us,Cho phép chúng ta
13,What KPI stands for?,,vocab,3,More effectively / More efficiently,Một cách hiệu quả hơn
13,What KPI stands for?,,vocab,4,A demanding boss,Một ông sếp hay đòi hỏi
13,What KPI stands for?,,vocab,5,Nitpicker / Perfectionist / Stickler,Một kẻ vạch lá tìm sâu
